time,count,sucessRatio,avgIncrease1,minIncrease1,maxIncrease1,avgIncrease2,minIncrease2,maxIncrease2,avgIncrease3,minIncrease3,maxIncrease3
2019-07-25 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.21,0.13,0.13,0.21
2019-07-26 00:00:00,1,0.0,0.1,0.1,0.1,0.04,0.04,0.04,-0.06,-0.06,0.04
2019-07-29 00:00:00,1,0.0,0.1,0.1,0.1,0.11,0.11,0.14,0.14,0.14,0.11
2019-07-30 00:00:00,3,0.0,-0.02,-0.1,0.1,-0.06,-0.15,0.08,-0.07,-0.17,0.08
2019-07-31 00:00:00,1,0.0,-0.04,-0.04,0,-0.04,-0.04,0,-0.03,-0.03,0
2019-08-01 00:00:00,1,0.0,0.1,0.1,0.1,-0.01,-0.01,0.09,0.09,0.09,0
2019-08-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2019-08-05 00:00:00,1,0.0,0.1,0.1,0.1,0.15,0.15,0.15,0.03,0.03,0.15
2019-08-06 00:00:00,2,0.0,-0.05,-0.1,0.01,-0.05,-0.09,0,-0.08,-0.14,0
2019-08-07 00:00:00,2,0.0,-0.02,-0.05,0.02,0.07,0.05,0.08,-0.04,-0.06,0.08
2019-08-08 00:00:00,1,0.0,0.01,0.01,0.01,-0.06,-0.06,0,-0.09,-0.09,0
2019-08-09 00:00:00,4,0.0,0.03,-0.08,0.1,-0.02,-0.16,0.14,-0.02,-0.22,0.14
2019-08-12 00:00:00,2,0.5,0.05,-0.01,0.1,0.07,-0.08,0.21,0.02,-0.05,0.21
2019-08-13 00:00:00,2,0.5,-0.07,-0.07,0,-0.07,-0.08,0,-0.1,-0.12,0
2019-08-14 00:00:00,1,1.0,-0.06,-0.06,0,-0.04,-0.04,0,-0.08,-0.08,0
2019-08-15 00:00:00,1,0.0,-0.1,-0.1,0,-0.08,-0.08,0,-0.1,-0.1,0
2019-08-16 00:00:00,2,0.0,0.03,-0.04,0.1,0.1,-0.02,0.33,0.13,-0.07,0.21
2019-08-19 00:00:00,1,1.0,-0.06,-0.06,0,-0.09,-0.09,0,-0.07,-0.07,0
2019-08-20 00:00:00,1,0.0,-0.03,-0.03,0,0.06,0.06,0.17,0.17,0.17,0.06
2019-08-21 00:00:00,2,0.5,0.1,0.1,0.1,0.16,0.12,0.26,0.15,0.05,0.26
2019-08-22 00:00:00,3,0.0,-0.01,-0.07,0.1,0.02,-0.11,0.33,0.04,-0.13,0.33
2019-08-23 00:00:00,4,0.5,0.02,-0.04,0.1,0.02,-0.07,0.16,-0.0,-0.11,0.06
2019-08-26 00:00:00,9,0.11,0.06,-0.05,0.1,0.07,-0.09,0.33,0.1,-0.12,0.33
2019-08-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2019-08-28 00:00:00,3,0.33,0.0,-0.06,0.1,0.01,-0.04,0.08,-0.04,-0.07,0.08
2019-08-29 00:00:00,3,0.0,0.1,0.1,0.1,0.09,0.02,0.24,0.18,0.05,0.24
2019-08-30 00:00:00,5,0.0,-0.03,-0.1,0.07,-0.03,-0.16,0.2,-0.06,-0.22,0.2
2019-09-02 00:00:00,3,0.0,0.06,0.0,0.1,-0.04,-0.1,0.06,-0.04,-0.1,0.02
2019-09-03 00:00:00,8,0.13,0.02,-0.07,0.1,0.04,-0.13,0.33,0.06,-0.15,0.33
2019-09-04 00:00:00,4,0.5,-0.02,-0.09,0.1,-0.02,-0.14,0.19,-0.04,-0.18,0.19
2019-09-05 00:00:00,3,0.33,0.01,-0.04,0.1,0.02,-0.08,0.33,0.05,-0.09,0.21
2019-09-06 00:00:00,5,0.4,-0.03,-0.07,0.06,-0.02,-0.09,0.09,-0.02,-0.1,0.09
2019-09-09 00:00:00,8,0.25,0.04,-0.03,0.1,0.01,-0.07,0.2,0.05,-0.06,0.2
2019-09-10 00:00:00,1,0.0,-0.07,-0.07,0,-0.07,-0.07,0,-0.07,-0.07,0
2019-09-11 00:00:00,4,0.25,0.06,-0.03,0.1,0.07,-0.06,0.26,0.08,-0.05,0.26
2019-09-12 00:00:00,6,0.0,0.06,-0.0,0.1,0.02,-0.09,0.21,-0.01,-0.08,0.21
2019-09-16 00:00:00,4,0.5,-0.07,-0.09,0,-0.02,-0.08,0.12,-0.01,-0.09,0.12
2019-09-17 00:00:00,2,0.0,0.04,-0.03,0.1,0.06,0.01,0.1,-0.01,-0.01,0.1
2019-09-18 00:00:00,2,0.5,-0.01,-0.03,0.01,-0.04,-0.07,0,-0.08,-0.1,0
2019-09-19 00:00:00,2,0.5,-0.04,-0.09,0.01,-0.09,-0.14,0,-0.08,-0.13,0
2019-09-20 00:00:00,3,0.67,-0.01,-0.1,0.1,0.01,-0.14,0.33,0.05,-0.14,0.33
2019-09-23 00:00:00,3,0.33,0.02,-0.07,0.1,0.06,-0.12,0.33,0.09,-0.1,0.33
2019-09-24 00:00:00,3,0.33,0.0,-0.09,0.1,0.01,-0.14,0.24,-0.0,-0.15,0.21
2019-09-25 00:00:00,4,0.25,0.04,-0.05,0.1,0.07,-0.09,0.33,0.07,-0.16,0.21
2019-09-26 00:00:00,2,0.5,-0.07,-0.09,0,-0.15,-0.15,0,-0.2,-0.22,0
2019-09-27 00:00:00,4,0.25,-0.05,-0.1,0.05,-0.12,-0.17,0,-0.17,-0.21,0
2019-09-30 00:00:00,4,0.0,-0.07,-0.1,0,-0.1,-0.19,0,-0.16,-0.24,0
2019-10-08 00:00:00,1,0.0,-0.1,-0.1,0,-0.19,-0.19,0,-0.27,-0.27,0
2019-10-09 00:00:00,2,0.5,-0.1,-0.1,0,-0.17,-0.19,0,-0.2,-0.24,0
2019-10-10 00:00:00,1,0.0,0.08,0.08,0.08,0.03,0.03,0.08,0.08,0.08,0.03
2019-10-11 00:00:00,2,0.0,-0.06,-0.1,0,-0.12,-0.13,0,-0.16,-0.18,0
2019-10-14 00:00:00,1,0.0,0.1,0.1,0.1,0.15,0.15,0.15,0.15,0.15,0.15
2019-10-15 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.21,0.09,0.09,0.21
2019-10-16 00:00:00,4,0.5,0.04,-0.04,0.1,0.0,-0.12,0.33,0.03,-0.13,0.33
2019-10-17 00:00:00,3,0.0,0.02,-0.04,0.1,-0.04,-0.06,0.02,-0.08,-0.14,0.02
2019-10-18 00:00:00,6,0.5,-0.04,-0.1,0.1,-0.01,-0.14,0.16,0.02,-0.14,0.16
2019-10-21 00:00:00,3,0.33,0.0,-0.1,0.1,0.01,-0.16,0.14,-0.07,-0.18,0.14
2019-10-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2019-10-23 00:00:00,1,0.0,-0.1,-0.1,0,-0.16,-0.16,0,-0.15,-0.15,0
2019-10-24 00:00:00,1,0.0,-0.03,-0.03,0,-0.06,-0.06,0,-0.1,-0.1,0
2019-10-25 00:00:00,3,0.0,0.08,0.05,0.1,0.05,-0.06,0.33,0.05,-0.12,0.21
2019-10-28 00:00:00,2,0.5,0.0,-0.1,0.1,-0.03,-0.17,0.11,-0.09,-0.18,0.11
2019-10-29 00:00:00,2,0.5,0.1,0.1,0.1,0.21,0.21,0.21,0.11,0.09,0.21
2019-10-30 00:00:00,2,0.5,0.06,0.02,0.1,0.07,-0.08,0.25,0.07,-0.12,0.25
2019-10-31 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.21
2019-11-01 00:00:00,6,0.5,-0.03,-0.1,0.1,-0.05,-0.19,0.21,-0.05,-0.25,0.21
2019-11-04 00:00:00,10,0.3,-0.05,-0.1,0.1,-0.05,-0.15,0.27,-0.04,-0.19,0.27
2019-11-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2019-11-06 00:00:00,1,0.0,-0.04,-0.04,0,-0.14,-0.14,0,-0.2,-0.2,0
2019-11-07 00:00:00,2,0.5,-0.03,-0.08,0.03,-0.09,-0.14,0,-0.09,-0.13,0
2019-11-08 00:00:00,3,0.33,-0.01,-0.07,0.1,0.05,-0.04,0.23,0.03,-0.08,0.21
2019-11-11 00:00:00,1,1.0,0.01,0.01,0.01,-0.02,-0.02,0,-0.04,-0.04,0
2019-11-12 00:00:00,1,0.0,-0.1,-0.1,0,-0.14,-0.14,0,-0.07,-0.07,0
2019-11-13 00:00:00,1,1.0,-0.1,-0.1,0,-0.19,-0.19,0,-0.26,-0.26,0
2019-11-14 00:00:00,3,0.67,0.04,-0.06,0.1,-0.04,-0.15,0.04,-0.07,-0.15,0.04
2019-11-15 00:00:00,1,0.0,0.1,0.1,0.1,0.14,0.14,0.14,0.02,0.02,0.14
2019-11-18 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.21,0.09,0.09,0.21
2019-11-19 00:00:00,2,0.0,-0.09,-0.1,0,-0.08,-0.1,0.05,-0.0,-0.06,0.05
2019-11-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2019-11-21 00:00:00,2,0.0,0.06,0.01,0.1,0.13,0.04,0.21,0.12,0.03,0.21
2019-11-22 00:00:00,3,0.0,0.04,-0.02,0.1,0.08,-0.0,0.33,0.07,-0.09,0.33
2019-11-25 00:00:00,1,1.0,-0.03,-0.03,0,0.0,-0.0,0,0.0,0.0,0
2019-11-26 00:00:00,3,0.33,0.03,-0.01,0.1,0.07,-0.09,0.21,0.0,-0.12,0.21
2019-11-27 00:00:00,2,0.5,0.0,-0.1,0.1,-0.07,-0.18,0.05,-0.14,-0.23,0.05
2019-11-28 00:00:00,3,0.0,0.04,-0.08,0.1,0.02,-0.06,0.14,-0.05,-0.11,0.14
2019-11-29 00:00:00,1,1.0,0.02,0.02,0.02,-0.05,-0.05,0,-0.04,-0.04,0
2019-12-02 00:00:00,3,0.67,-0.1,-0.1,0,-0.15,-0.16,0,-0.12,-0.19,0
2019-12-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2019-12-04 00:00:00,2,0.5,0.04,-0.02,0.1,-0.03,-0.06,0.05,-0.01,-0.07,0.05
2019-12-05 00:00:00,1,0.0,-0.06,-0.06,0,0.04,0.04,0.04,0.01,0.01,0.04
2019-12-06 00:00:00,2,0.0,0.05,0.0,0.1,0.15,0.1,0.33,0.18,0.02,0.33
2019-12-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0
2019-12-10 00:00:00,2,0.0,-0.08,-0.09,0,-0.07,-0.08,0.01,0.01,0.0,0
2019-12-11 00:00:00,1,0.0,0.1,0.1,0.1,0.21,0.21,0.22,0.22,0.22,0.21
2019-12-12 00:00:00,4,0.25,0.03,-0.03,0.1,-0.01,-0.04,0.02,-0.03,-0.08,0.02
2019-12-13 00:00:00,1,0.0,0.0,-0.0,0,-0.06,-0.06,0,-0.09,-0.09,0
2019-12-16 00:00:00,3,0.33,-0.02,-0.1,0.1,0.01,-0.16,0.33,0.08,-0.15,0.33
2019-12-17 00:00:00,2,0.5,-0.02,-0.06,0.01,0.05,-0.01,0.11,0.1,0.09,0.11
2019-12-18 00:00:00,2,1.0,0.04,0.01,0.08,0.03,0.0,0.11,0.07,0.03,0.06
2019-12-19 00:00:00,2,0.0,0.08,0.05,0.1,0.11,0.02,0.21,0.02,-0.05,0.21
2019-12-20 00:00:00,5,0.2,0.09,0.03,0.1,0.1,-0.06,0.33,0.11,-0.11,0.25
2019-12-23 00:00:00,9,0.22,-0.01,-0.07,0.1,0.01,-0.09,0.27,-0.04,-0.14,0.27
2019-12-24 00:00:00,2,0.5,-0.0,-0.03,0.02,-0.04,-0.1,0.03,-0.06,-0.08,0.03
2019-12-25 00:00:00,3,0.0,0.0,-0.1,0.1,0.03,-0.01,0.07,0.01,-0.0,0.07
2019-12-26 00:00:00,3,0.33,-0.04,-0.1,0.04,-0.03,-0.16,0.07,-0.03,-0.18,0.05
2019-12-27 00:00:00,2,0.5,0.1,0.1,0.1,0.21,0.21,0.33,0.33,0.33,0.33
2019-12-30 00:00:00,4,0.25,0.07,0.02,0.1,0.13,-0.08,0.33,0.12,-0.09,0.33
2019-12-31 00:00:00,4,0.0,0.06,-0.0,0.1,0.02,-0.08,0.21,0.01,-0.08,0.21
